userid,deposit_type_id,regularity,deposit_rate,issuance_date,expire_date
8202459868,681107503399,330,4,2014-03-18,2018-08-02
9126004248,801442680290,264,15,2010-12-20,2017-05-11
6597379895,239155282661,281,15,2012-02-11,2012-02-15
7393377141,610203642358,66,17,2012-01-02,2023-09-23
7446187050,485318140619,28,13,2010-03-15,2019-12-24
9984155887,818805909452,152,20,2008-04-13,2008-12-16
3125753724,819530581770,320,15,2014-05-25,2023-12-03
1207533573,674613617181,123,4,2017-12-27,2018-03-23
9118184638,478623390595,116,7,2019-10-08,2027-10-07
2445013254,479039110387,355,8,2010-12-21,2011-03-28
7368506359,643415163119,45,9,2016-12-24,2028-03-28
9954101388,459076310737,158,22,2017-07-15,2029-06-20
2729169634,480681485527,266,0,2013-01-17,2013-11-21
5956147231,454233188191,19,23,2011-05-11,2016-01-13
7044900970,243910359926,4,28,2014-07-23,2016-01-15
5850679744,973284259020,16,11,2010-09-23,2017-01-22
5563591621,397856251887,49,18,2016-11-05,2017-03-01
2911275787,202917704635,167,9,2017-01-25,2026-06-16
9325807305,892673048799,343,21,2011-08-23,2022-01-31
2485766733,810258505474,142,19,2009-04-01,2017-09-17
9344567629,436273884737,100,5,2012-11-01,2021-11-23
7871916257,551609612762,164,14,2018-06-01,2029-06-24
4121521272,521427542160,45,28,2017-04-18,2019-01-30
3429671518,776419770214,255,2,2013-04-05,2014-02-11
3266021231,131612903277,71,28,2009-10-22,2014-10-15
3770913699,869026941981,226,24,2014-11-08,2020-04-02
3985792815,466115465871,360,19,2012-12-24,2013-04-26
4188686025,316111472937,149,18,2010-04-14,2017-07-24
5019950431,695965941960,271,19,2015-04-13,2024-10-30
9897492692,684203726368,200,22,2011-02-11,2014-08-08
9664379960,940723205693,59,3,2014-05-27,2022-01-04
7170352865,131454491294,230,11,2013-03-07,2013-05-11
6020457305,962581149449,124,16,2013-11-09,2020-11-28
4426650365,286538162582,108,22,2018-02-01,2024-09-23
8629607932,688339737723,357,13,2011-02-18,2018-02-20
6902105415,859982060755,283,20,2018-10-11,2022-01-06
3543480631,776842083596,317,13,2010-02-20,2014-03-18
8980399700,128626400163,135,2,2017-03-14,2017-05-19
6160186022,581535497831,246,26,2016-05-20,2024-10-14
8161377359,492594957024,45,11,2016-10-23,2022-01-27
4812690099,355649916451,318,0,2008-07-28,2015-06-15
4066793596,462786831611,23,9,2010-12-10,2016-02-07
2697631570,564974818977,127,19,2016-10-13,2023-04-06
1672763602,254921096868,30,13,2017-07-16,2028-07-21
5259270169,491315992679,52,4,2012-01-31,2023-06-01
6457216096,989598884307,168,5,2015-12-19,2022-02-12
7138664053,207941082534,139,20,2013-05-09,2025-02-04
9702678828,331626927334,211,9,2012-12-29,2022-10-25
7361246874,167504764449,135,16,2016-06-22,2027-05-16
1561653326,760514029579,189,26,2017-02-16,2022-08-06
7611631022,407929116387,341,16,2013-07-15,2024-01-11
1415114221,673137324268,321,30,2008-09-28,2014-03-21
5239711315,172145445676,173,1,2015-08-15,2021-07-25
6606956086,572598955720,183,22,2019-12-16,2025-08-13
5198804908,683369153807,309,20,2012-09-17,2018-01-15
3222984859,488912635504,352,1,2014-01-16,2021-03-25
9188021641,497533834838,44,7,2011-12-12,2014-10-09
6477546055,272801050842,25,19,2015-01-07,2016-08-04
2013293609,470066647318,223,20,2014-09-20,2021-11-12
2887131923,524837327626,337,27,2013-12-19,2014-11-21
6351980274,814253750336,30,8,2018-07-10,2027-11-17
7496961029,637601266507,359,12,2011-08-07,2014-03-31
8801662363,386268044784,141,10,2017-12-13,2021-05-27
5243530578,236138714834,151,21,2010-11-06,2015-10-12
6929269365,110839040055,21,23,2012-10-19,2014-02-25
7586203721,642630337595,199,20,2018-08-16,2020-04-10
5733011871,960400505910,241,28,2014-04-15,2022-08-26
9232927447,775956117245,163,1,2013-03-20,2021-12-07
2313852692,241723644238,55,6,2009-11-07,2019-01-08
6613765022,348289298991,200,17,2014-04-18,2022-09-22
7311753277,687620502426,322,10,2008-12-12,2009-10-08
9717245852,751139329884,103,0,2016-10-30,2026-05-04
9504726988,599914500970,72,27,2013-02-20,2020-04-19
9586990314,903073050058,38,5,2009-09-09,2011-09-02
4108353924,421588610657,5,19,2016-08-13,2021-07-17
3483981966,681128077440,234,17,2010-08-16,2021-09-02
4063839332,749174672936,133,23,2011-01-27,2022-11-26
2421699135,857398836245,149,5,2011-07-28,2018-06-03
2909097916,437243294138,173,17,2014-05-10,2017-10-04
4065177973,905435870906,320,5,2012-10-14,2015-07-23
8295236632,906592651964,355,4,2009-06-30,2009-07-15
9554163432,787960718177,217,5,2015-01-20,2023-01-07
6379312664,675397539120,238,3,2014-02-11,2024-09-21
6387478140,508791468013,202,10,2010-08-19,2021-08-30
6699020534,738121177654,287,10,2013-11-21,2014-03-30
5293030396,469525402273,182,13,2009-09-17,2020-09-07
7833313278,544820654652,304,12,2010-12-02,2017-11-05
4392978128,719820793739,93,2,2019-08-09,2029-10-09
3029832982,768052623777,24,23,2011-10-10,2015-04-01
7002442743,179017058684,268,23,2014-03-12,2021-03-23
3668330509,418523611111,126,11,2019-09-03,2030-12-14
1276975757,456997850350,107,8,2019-03-03,2027-04-06
5559559964,448210092063,128,10,2012-09-09,2016-07-19
6775050741,242784599268,237,21,2017-07-10,2023-11-17
1911858339,600452663794,260,15,2018-12-20,2021-09-12
8258696575,189713263738,106,29,2009-10-07,2017-11-09
9949483132,952257757964,320,23,2012-01-07,2014-09-03
2535987848,368447649964,138,8,2013-06-26,2014-01-16
2426036066,318491768259,245,30,2018-07-01,2025-03-21
8849358879,203452118543,158,17,2011-07-08,2022-12-02
9650916674,692846845310,82,5,2011-07-14,2018-07-17
2520354144,410137500375,340,25,2017-05-15,2024-02-27
3267498836,966899307372,175,0,2013-10-11,2020-05-29
5470032344,626619505144,356,18,2011-10-08,2022-12-26
7023491521,439255438595,228,23,2019-06-12,2023-08-05
6648553452,916392507170,222,30,2008-02-07,2011-12-18
4714085488,444947534962,226,12,2008-03-02,2015-10-11
8467370221,236917665633,130,23,2019-07-18,2022-12-22
9616310040,435659841000,12,11,2015-08-26,2017-01-20
5410876990,984445244052,336,27,2009-10-30,2018-10-10
4088330039,953663189105,319,2,2018-09-17,2025-03-17
7461168989,124126837298,156,29,2016-06-28,2021-03-09
1511245587,325181367479,221,15,2008-11-02,2020-09-25
1156752938,911506530132,286,19,2016-10-03,2022-10-09
6106122112,366127451685,298,9,2012-01-14,2016-10-20
2348180831,917210918640,33,5,2011-03-25,2012-03-22
1580086983,447264565403,218,4,2014-07-30,2016-09-04
4265263642,403466057042,175,27,2015-03-29,2017-11-23
9433741613,491088806366,315,16,2010-08-11,2012-10-22
5620672317,469620233842,116,27,2011-02-13,2012-07-02
3039270571,497277071386,67,19,2011-10-28,2016-03-20
1097528759,521508415589,10,28,2014-06-27,2015-04-25
6361011887,902006722463,154,7,2008-12-27,2010-03-01
5828193601,952632019046,153,25,2013-06-29,2018-11-08
8588604407,979403132057,30,13,2012-12-20,2017-08-15
2836193506,699157399037,36,28,2014-06-24,2016-01-23
2981975746,818955881602,114,11,2013-02-02,2020-11-21
4968138386,252921234605,18,28,2018-04-04,2023-01-03
4144377688,897859752402,57,28,2016-03-02,2021-04-26
1903192599,487007370454,350,10,2013-04-08,2023-05-15
6591475781,718050509548,197,3,2016-12-19,2018-09-28
9637194940,501582962929,233,12,2010-10-15,2013-04-19
4900038773,965044662008,134,0,2012-10-07,2013-10-26
9457799085,890114152525,291,15,2009-03-31,2017-04-11
3894137895,607503835860,167,11,2017-05-24,2028-01-05
8176556176,547459503231,239,0,2015-07-22,2015-08-13
7041330183,762511099703,225,23,2019-11-19,2024-08-02
8629074995,784634909929,338,17,2016-04-20,2017-07-26
9388928238,301415709260,191,2,2011-11-29,2016-04-24
3519132438,505556844805,68,10,2009-02-03,2020-07-28
3590450215,249139417623,364,20,2010-11-05,2018-01-26
6389690813,526415050770,47,14,2009-11-07,2017-06-17
4215095293,971224768849,18,27,2011-08-22,2019-07-25
1422187546,951898780612,124,5,2013-06-27,2023-05-13
3118896182,733416506323,166,6,2014-01-20,2018-11-07
8977705442,674590485978,283,11,2015-07-19,2024-11-07
5444126362,685161180494,231,0,2008-08-17,2017-06-05
7299408263,272233474338,340,17,2015-03-04,2015-06-03
8205722343,818239782122,356,27,2016-12-28,2022-02-09
4364410168,332694147602,339,10,2013-06-21,2020-11-18
5447514343,624862532245,317,10,2008-05-21,2012-06-28
2433228332,338978898647,60,26,2008-12-08,2016-12-01
5738380930,902377192334,156,21,2008-06-05,2016-09-14
2038685657,494177059252,181,21,2018-04-19,2023-09-24
3314390759,479521579869,128,29,2016-12-16,2023-12-22
2392381701,592909384044,326,3,2013-09-21,2024-02-24
9464762892,597141377920,265,0,2012-03-04,2019-10-06
8188163622,803302822153,351,30,2010-10-09,2020-12-30
9479839069,185576810144,335,13,2011-10-02,2020-08-21
9096998209,287731325748,187,7,2017-05-17,2027-08-10
9220534826,861561739169,138,0,2019-01-18,2023-03-17
7178409356,697326569273,241,23,2012-10-18,2020-09-16
9491308515,342412173488,116,3,2016-01-01,2024-07-10
7439196753,507263761716,171,19,2015-07-07,2017-03-18
3732690101,853486022290,334,8,2017-01-16,2028-05-04
8251824901,673771737984,338,29,2019-10-05,2031-06-18
3986878020,286742178800,166,20,2019-04-11,2028-03-26
4839380549,280716858951,30,28,2011-12-11,2021-01-15
4799945105,567141984332,305,0,2015-01-27,2025-11-23
2916257537,108454307451,234,14,2011-01-21,2022-04-05
7876718440,683979953236,275,17,2014-08-02,2022-12-28
7582174532,754604617745,332,11,2008-10-28,2013-06-13
6719786954,359361298002,169,16,2013-05-07,2015-05-03
9651112166,877830082747,111,17,2012-12-04,2013-08-27
2088797532,296850763645,88,14,2015-02-21,2017-07-20
7422540264,308336338380,166,24,2013-01-25,2017-04-02
5693528954,874265194820,251,13,2013-09-14,2017-03-31
5681132128,614389029622,348,8,2015-07-08,2025-08-27
3862612597,847894585657,200,22,2015-01-27,2023-01-29
4698507007,547755427833,53,21,2019-09-19,2028-09-06
2880394563,447765869358,246,30,2015-10-20,2025-02-11
1602170712,903021263972,4,29,2015-04-23,2022-06-01
7551536297,404878599887,245,10,2010-02-01,2016-06-20
8076274494,174659193616,228,5,2016-09-29,2023-02-06
5448970656,871812505879,247,15,2017-10-18,2020-12-17
6032905288,450351168708,7,29,2016-03-05,2021-08-17
4580324823,342505438085,335,24,2014-04-26,2024-01-09
8182115790,722779012445,174,27,2018-06-07,2022-09-17
2352885496,177547962152,346,3,2015-07-22,2027-06-09
1562388142,778646704797,98,30,2010-11-06,2017-05-03
7699803313,142051846897,283,13,2009-04-21,2011-05-31
1241596541,434697426655,38,6,2009-09-07,2021-05-16
6231085276,599828107989,71,24,2009-02-15,2017-12-28
7565801631,424916241218,217,4,2015-10-15,2019-07-01
5771269118,474580512279,261,12,2011-05-14,2022-05-27
6953396594,405532477685,299,8,2011-10-13,2012-07-08
6861925903,421118072670,157,22,2013-03-24,2015-04-18
2076206625,792866771757,219,12,2014-04-02,2022-04-08
9692390732,335813353794,339,12,2013-05-02,2019-06-18
9133103041,263602630623,19,0,2010-05-05,2020-02-04
2840121783,714565129548,161,1,2008-08-04,2014-08-08
7236982859,126650402597,185,13,2019-10-18,2021-04-22
9298496824,351543004565,22,15,2017-03-10,2026-06-04
4046273530,937974424274,114,12,2008-01-02,2016-10-25
9638033416,707698570002,182,26,2014-06-05,2021-05-03
5495764049,978737148445,13,28,2014-02-14,2018-11-26
9056485127,410536596096,232,30,2012-06-07,2014-07-02
3782956028,563133066907,94,25,2009-05-05,2016-11-22
6975345894,249834350877,213,27,2014-12-04,2018-04-09
1012894403,743152089538,162,13,2016-01-08,2023-10-03
6376924453,219392175690,18,19,2017-11-09,2019-03-08
8951747282,653994586429,311,16,2017-05-15,2017-06-21
3766199420,358413618284,153,19,2016-03-30,2024-02-03
9987516638,724186894674,329,9,2012-04-11,2014-05-25
9544840811,424459894783,137,20,2011-08-01,2016-03-27
3161451723,931521406829,95,21,2014-02-04,2018-09-11
5092396638,423455109470,251,12,2008-07-04,2008-08-31
7971867364,850379100534,248,22,2009-04-07,2011-02-02
3375922111,125720853703,186,3,2009-10-01,2014-06-26
7675861806,767331463768,202,8,2016-06-29,2026-12-08
5529881991,864076553547,165,27,2014-01-15,2015-03-05
6145070445,648992698938,196,22,2012-11-21,2022-02-24
6141514680,310219629003,152,27,2013-08-07,2018-12-13
9826952346,919170335045,67,21,2014-08-29,2026-07-07
9619643976,406678595230,112,15,2017-06-27,2020-12-28
7995991839,483486862040,295,11,2009-12-26,2015-01-31
7608388722,653992564260,317,6,2019-02-24,2023-07-11
9232384332,189146947036,363,18,2014-02-07,2021-01-23
8032226140,426941189740,291,5,2015-06-23,2026-04-11
7227647350,887400173354,163,8,2018-10-02,2026-01-29
5479123980,879712296563,81,7,2012-12-06,2020-05-07
5688458100,970011306327,15,30,2016-08-10,2025-07-04
8043428230,290189084513,153,17,2014-11-30,2019-04-09
4474037365,741587140932,53,30,2014-07-23,2014-07-28
8209296983,306115164795,206,14,2015-02-21,2026-01-22
7676040703,346654955000,38,25,2019-08-18,2027-05-26
5933403350,282965738252,352,2,2016-12-31,2026-11-22
2235538609,951445159145,78,23,2012-10-23,2015-08-08
8088144062,152187181999,173,26,2010-09-23,2010-11-01
3899310492,590822523451,119,6,2019-03-06,2021-01-28
4062488891,908007298471,132,19,2017-05-20,2026-03-16
9955145960,683960781905,152,13,2008-05-18,2013-02-17
7937704721,617945871291,124,25,2011-01-30,2017-02-15
8851261578,897771512473,365,12,2016-11-27,2022-01-05
1507174494,977503140045,264,11,2012-12-31,2016-04-09
7824525126,597648737353,308,20,2008-06-09,2012-01-20
5729574380,395109257267,8,23,2011-07-15,2015-11-03
3590457784,338598676454,358,14,2008-03-12,2017-01-02
9131775714,975767729306,15,25,2010-11-22,2019-03-21
2568435930,954147124307,114,30,2019-08-20,2030-02-25
4361918086,597030315240,160,27,2013-10-20,2019-10-25
2217753558,844901999435,248,30,2009-08-12,2011-12-04
7222415007,493173852390,162,20,2014-10-16,2021-11-08
8187606148,349176751779,207,28,2010-10-24,2022-01-07
3166160447,818777048882,276,16,2019-11-26,2029-04-15
5318837964,199921018231,159,6,2019-04-19,2029-04-26
4184527653,630273263217,151,3,2016-12-14,2028-08-12
1517249075,770342871641,337,30,2013-11-22,2017-02-16
1290592656,183465883973,215,16,2016-08-16,2018-10-27
8401060508,356169072261,150,26,2013-02-11,2013-03-27
9150661872,586265751786,131,4,2012-10-22,2022-01-21
4500229719,124794848816,163,10,2018-05-10,2027-05-19
6095857341,141905972614,197,28,2017-08-04,2020-03-10
3586369705,760926938171,50,14,2018-09-04,2018-11-11
2776984101,543096450123,199,0,2016-11-27,2024-08-25
5999650348,394573540415,78,28,2019-07-05,2026-11-28
3854741345,637888562975,362,13,2010-12-09,2020-02-16
2360079864,868206751815,140,27,2010-09-26,2017-03-28
6776469122,623997255945,124,12,2019-05-15,2022-09-15
2721397963,630198850385,71,26,2014-06-28,2017-12-07
9896986424,181310986196,210,21,2019-11-11,2029-03-26
2291823707,954793774670,13,23,2008-11-27,2012-06-17
2258007229,261872437892,175,25,2017-07-29,2018-04-29
6939610512,169005869687,361,6,2019-02-03,2026-12-14
7701140441,576516175296,357,1,2016-06-24,2023-11-12
2061568029,935912709504,74,16,2017-10-07,2019-12-01
9609357644,771026802852,340,8,2018-07-09,2023-12-28
6938477387,873094802382,260,29,2018-03-04,2023-01-03
5376336556,571231565393,307,14,2009-01-11,2016-03-30
2388560998,705844528360,48,7,2011-11-13,2014-01-22
1342652133,374294202724,36,14,2008-07-05,2014-05-30
2640165585,973274751682,280,16,2009-08-06,2018-06-07
9369008329,899017247434,326,10,2016-05-17,2018-08-25
9117057869,317832555512,158,3,2016-12-19,2020-06-08
7365523895,564322482451,165,18,2019-01-17,2024-04-09
5607327642,107554263330,222,27,2015-09-04,2019-06-19
4161840556,103551949807,104,4,2008-07-24,2010-10-02
2776990362,827739097542,310,19,2013-02-24,2019-09-30
8922226169,330863517527,175,28,2008-08-08,2015-12-27
2515985107,402705831393,229,30,2015-07-28,2017-05-22
5065193990,254952562921,63,7,2016-01-08,2021-09-13
2757069669,117828415024,11,26,2014-09-09,2025-04-29
1915370055,483595377127,93,15,2015-03-20,2016-08-05
3740154396,333749985555,204,11,2010-06-26,2020-09-14
5610139306,584129967718,240,23,2018-02-26,2026-02-22
7750807872,938354156149,255,1,2011-04-11,2018-10-12
6341140207,472219014035,109,16,2015-08-19,2026-09-20
5211000781,414628145280,21,9,2009-12-02,2012-10-16
9817776218,277492087681,313,9,2012-04-10,2020-07-20
1793682500,697842926135,96,7,2009-02-06,2015-03-23
4237841540,495782814346,295,4,2019-08-01,2028-09-01
9244195330,652507158175,98,28,2018-01-11,2026-11-11
2287335313,709379759693,22,23,2010-01-21,2014-01-03
3501618879,228793687927,1,25,2008-05-15,2008-11-10
5393639024,951088659759,127,3,2012-04-11,2020-09-08
8847341704,179600766377,212,25,2015-09-01,2026-02-26
4902720160,898894691428,140,4,2013-04-16,2013-07-26
3477489086,989182124795,3,15,2010-11-21,2013-01-18
3761094121,727475684497,123,12,2008-03-18,2016-03-18
8062417784,895829785198,173,3,2008-12-26,2016-12-18
8545740105,541524782461,101,28,2015-08-14,2024-08-11
4423686600,802785917609,295,15,2011-03-05,2020-02-15
1332330818,319260331600,114,11,2013-10-24,2022-04-21
1053961793,929327615752,124,2,2012-07-30,2016-10-21
8720731216,941858163083,291,16,2009-10-23,2017-04-03
2328159132,401267729006,176,24,2012-03-23,2018-06-08
9512777070,799757456536,106,29,2011-01-26,2020-04-22
2300096678,130841529439,23,25,2015-06-16,2024-05-05
9417982700,986933779221,300,12,2009-01-03,2010-09-01
3333750090,471246900970,273,7,2014-05-10,2018-09-02
8294406153,538123033671,132,0,2017-06-15,2020-07-02
9182266048,207867814045,64,5,2009-10-07,2013-07-17
1331805880,762136635773,238,7,2011-07-16,2017-10-31
7535860269,496750659588,241,0,2008-12-16,2012-06-06
8991726290,120391942130,98,15,2009-06-27,2019-01-10
1009267611,216418119030,14,22,2017-06-27,2028-10-29
9091638839,545707825616,204,30,2013-02-19,2024-05-30
1847423367,448631213444,67,22,2014-05-18,2025-04-27
6450694093,343420850452,295,25,2010-12-13,2013-10-04
5724443320,427828203221,70,7,2019-02-09,2030-06-20
8256049859,313803312056,327,23,2016-04-15,2016-06-06
5108443124,533065213513,124,19,2012-06-30,2016-02-26
3401204648,618898979191,5,30,2011-02-13,2020-03-13
9881082732,110643561835,84,1,2011-09-18,2014-08-24
5978463634,261362675660,41,8,2008-03-10,2009-10-30
4598795951,666203105548,56,1,2010-12-20,2015-04-10
5069682272,342427114942,225,28,2009-08-15,2017-12-28
9165986857,495838418059,58,23,2011-03-15,2021-01-10
6578329410,220008107565,359,6,2018-04-30,2020-03-06
1277887496,545089086033,76,27,2017-12-14,2025-02-22
3703411268,113987191972,2,6,2008-01-27,2011-01-20
1412987472,803469783127,259,20,2010-09-08,2012-10-01
7963022593,832989625250,44,12,2019-08-05,2028-04-25
1089841985,426275870470,263,14,2009-02-07,2014-07-03
9133832977,188736360959,334,18,2008-06-09,2016-10-08
4770442037,544663743652,71,9,2015-06-25,2019-01-13
7719998340,311371894490,266,25,2013-12-31,2023-06-01
1553524101,724683687982,258,2,2011-11-14,2015-02-17
1167362652,884571994073,323,1,2013-10-25,2016-01-02
3287035933,268906497905,171,15,2017-09-08,2019-07-10
4606349663,453662346728,212,18,2018-01-08,2024-09-08
2957869447,748429244052,278,11,2017-02-11,2025-05-18
9642562611,698290642279,15,14,2009-04-03,2019-08-02
2445935275,801992197329,82,24,2013-04-14,2019-01-30
8297077811,719217529026,1,5,2008-01-01,2018-12-17
5132579983,130087521720,204,20,2013-09-19,2019-12-28
8526780278,753433434380,154,2,2016-04-22,2020-08-18
4640556469,137112768977,56,0,2012-12-21,2017-11-21
6956194694,845897196256,53,13,2014-05-25,2017-11-27
7808685552,556185448257,293,10,2017-06-25,2027-02-26
5616585161,444944508636,203,25,2008-05-04,2012-11-21
