userid,credit_type_id,regularity,credit_rate,issuance_date,expire_date
9717245852,420521031880,139,7,2009-01-26,2014-05-04
9504726988,259076550362,223,25,2013-11-23,2019-03-18
9586990314,958868443133,103,10,2015-02-21,2024-04-26
4108353924,284182338208,252,21,2012-06-30,2014-06-07
3483981966,294829158567,340,13,2010-04-20,2020-05-31
4063839332,991580861276,27,18,2014-01-18,2023-11-23
2421699135,844784489667,174,20,2016-11-22,2024-03-16
2909097916,759594111831,72,24,2016-09-24,2020-09-19
4065177973,864269145092,56,5,2012-04-22,2016-06-06
8295236632,678064626250,339,6,2017-04-01,2018-07-31
9554163432,619423286674,287,29,2010-01-21,2019-03-08
6379312664,145804685404,182,23,2017-08-02,2020-08-16
6387478140,728263717208,220,26,2008-12-12,2020-11-20
6699020534,557610714966,291,16,2012-01-04,2019-03-23
5293030396,369426398176,168,9,2018-12-10,2025-12-20
7833313278,299404662068,337,29,2011-04-12,2014-12-13
4392978128,677016172086,66,4,2012-06-06,2019-12-04
3029832982,398877409437,23,30,2009-05-28,2016-01-28
7002442743,899842433729,300,5,2014-12-22,2020-06-21
3668330509,936074262124,219,28,2013-11-21,2017-09-26
1276975757,105606966723,284,21,2012-09-23,2020-05-08
5559559964,909515950374,343,23,2015-04-16,2024-09-30
6775050741,860287278492,65,4,2011-01-11,2012-07-19
1911858339,606880801995,149,28,2010-04-18,2017-07-15
8258696575,760503118388,280,3,2016-11-07,2020-07-01
9949483132,276486374165,83,10,2016-02-20,2019-01-16
2535987848,598718624030,53,1,2009-06-10,2012-02-23
2426036066,525982962427,356,13,2015-07-03,2025-12-22
8849358879,265435508830,226,10,2011-08-13,2019-04-25
9650916674,809426337073,82,10,2016-05-19,2024-05-03
2520354144,535595820485,176,4,2011-01-20,2011-09-01
3267498836,199586151202,55,11,2013-02-13,2017-09-01
5470032344,347768353419,102,18,2008-08-11,2013-03-22
7023491521,280376313347,307,5,2011-09-27,2014-07-25
6648553452,539385773453,308,9,2018-07-01,2029-09-23
4714085488,781418217574,258,8,2012-11-25,2019-03-29
8467370221,700165923559,344,7,2019-07-12,2019-07-25
9616310040,121678536729,203,13,2011-08-13,2016-09-18
5410876990,467197230490,93,30,2011-08-11,2014-01-15
4088330039,225403156865,194,16,2015-08-11,2027-02-12
7461168989,351968567672,336,11,2008-07-12,2012-10-18
1511245587,541633305236,153,3,2016-07-05,2025-12-14
1156752938,142276002678,297,2,2012-10-15,2013-10-17
6106122112,962685957374,111,22,2019-12-18,2023-12-16
2348180831,201449664566,343,7,2018-09-13,2020-02-09
1580086983,281316217509,239,7,2012-10-15,2020-03-29
4265263642,168761432568,6,21,2018-09-13,2029-02-02
9433741613,754366868521,152,7,2011-01-13,2015-04-23
5620672317,737270177258,176,26,2013-11-12,2019-06-29
3039270571,980189176892,327,28,2018-12-16,2022-05-07
1097528759,902339961183,234,10,2008-09-22,2019-12-13
6361011887,513650890033,123,12,2017-05-12,2022-07-30
5828193601,790517220099,140,4,2012-01-15,2015-08-25
8588604407,629762231687,326,29,2018-03-31,2020-05-18
2836193506,347245359030,190,2,2019-08-05,2020-12-13
2981975746,789632327278,118,9,2014-01-20,2025-10-08
4968138386,374423574679,174,2,2018-10-07,2026-01-18
4144377688,776552948073,227,19,2019-01-15,2026-07-12
1903192599,574061695697,41,29,2010-03-14,2014-12-02
6591475781,768844831727,32,13,2018-11-07,2021-02-02
9637194940,606688075167,295,3,2017-07-17,2024-08-22
4900038773,377310885960,363,24,2013-12-28,2014-08-26
9457799085,779546248572,97,10,2019-09-15,2024-05-04
3894137895,849487570876,129,0,2019-07-09,2022-09-20
8176556176,960766263763,214,8,2013-04-17,2024-02-13
7041330183,841485068484,130,24,2015-06-24,2018-07-18
8629074995,156020791856,326,23,2009-04-07,2011-12-13
9388928238,486440479095,147,26,2013-09-17,2013-12-01
3519132438,475078096303,354,21,2011-06-05,2015-02-06
3590450215,884690250921,205,13,2017-04-24,2027-06-14
6389690813,727479086331,40,6,2010-05-19,2015-03-02
4215095293,641175911578,55,18,2013-08-22,2013-09-30
1422187546,500012763472,260,29,2017-12-10,2024-02-23
3118896182,959482316972,321,11,2017-10-10,2017-12-11
8977705442,339688467265,277,11,2016-08-12,2021-03-04
5444126362,780641799437,239,13,2015-03-15,2023-04-10
7299408263,691245629605,147,5,2013-03-05,2020-04-22
8205722343,659719721619,312,18,2015-08-13,2025-05-21
4364410168,451381736585,27,28,2011-04-02,2012-01-02
5447514343,753775347814,315,30,2008-05-02,2008-05-22
2433228332,848512783728,291,3,2008-04-15,2017-11-29
5738380930,645700232166,355,6,2014-01-18,2024-09-01
2038685657,315068471864,68,0,2016-12-11,2019-01-24
3314390759,824951797051,84,26,2019-11-04,2022-05-14
2392381701,679923166029,166,16,2011-12-22,2013-06-03
9464762892,265874473745,289,5,2012-05-29,2016-11-07
8188163622,730375696568,60,27,2015-03-29,2018-03-09
9479839069,605616817391,355,2,2014-08-28,2024-10-18
9096998209,133555148170,107,7,2009-01-29,2014-06-14
9220534826,265107551257,9,14,2010-03-09,2011-10-10
7178409356,580918611292,340,19,2014-04-07,2026-03-02
9491308515,975544892587,221,16,2015-06-13,2015-09-23
7439196753,668966569086,185,15,2010-07-09,2011-11-29
3732690101,886238372430,57,29,2012-10-29,2019-10-15
8251824901,449433334998,68,6,2018-08-31,2021-03-10
3986878020,522158133463,226,27,2011-01-03,2018-05-15
4839380549,850424443077,124,22,2015-11-11,2021-07-24
4799945105,483347682987,43,14,2008-05-14,2011-09-27
2916257537,743949044674,79,15,2019-10-18,2026-08-08
7876718440,795144121555,329,23,2010-10-08,2022-03-10
7582174532,363360578278,226,28,2010-02-09,2020-03-15
6719786954,308591796275,191,20,2018-06-01,2025-05-22
9651112166,307539141346,124,10,2008-04-09,2017-11-02
2088797532,279530346910,161,1,2011-11-05,2021-10-10
7422540264,443610587420,128,12,2016-09-08,2022-02-21
5693528954,871161121000,166,24,2012-11-25,2020-10-25
5681132128,398647643837,100,20,2018-10-29,2026-01-21
3862612597,136808124463,203,9,2017-08-24,2020-08-20
4698507007,631784974212,277,4,2011-06-21,2014-09-27
2880394563,400035851403,321,8,2016-09-27,2021-01-31
1602170712,214894455450,43,24,2019-02-06,2023-09-01
7551536297,428084251992,276,25,2011-02-20,2017-12-13
8076274494,832774344816,277,11,2008-06-08,2016-03-10
5448970656,347024972964,32,4,2014-07-11,2017-02-11
6032905288,739637084845,340,15,2016-05-09,2027-11-08
4580324823,145131568699,98,8,2015-04-01,2023-06-20
8182115790,313612382396,187,12,2016-06-23,2023-09-15
2352885496,765777481956,297,1,2017-08-16,2020-04-17
1562388142,779942550259,331,2,2010-10-21,2018-06-04
7699803313,300354802349,302,24,2018-08-06,2021-01-26
1241596541,670537127604,140,14,2011-03-31,2021-08-31
6231085276,152860441153,92,12,2017-05-19,2027-06-16
7565801631,222409012237,226,3,2010-07-07,2018-05-07
5771269118,461166936434,295,4,2014-04-25,2023-12-18
6953396594,513921988108,244,2,2018-05-27,2028-09-29
6861925903,780877202431,178,13,2016-06-19,2021-06-07
2076206625,270888955180,130,24,2016-07-09,2018-04-06
9692390732,657184869193,261,10,2013-06-23,2025-02-14
9133103041,155831742431,241,24,2011-03-20,2012-04-12
2840121783,844168659553,40,1,2018-07-31,2025-10-14
7236982859,575662256094,266,5,2010-08-20,2016-01-11
9298496824,432432947070,90,16,2019-04-22,2020-07-28
4046273530,993544568445,167,26,2011-03-26,2016-03-10
9638033416,524494909140,299,10,2010-08-05,2019-03-12
5495764049,218517842437,170,17,2015-05-01,2025-03-19
9056485127,642119733191,297,5,2014-10-01,2020-10-09
3782956028,943241092453,302,12,2015-09-04,2018-11-29
6975345894,672420180641,347,16,2013-10-03,2015-12-26
1012894403,897347350337,344,1,2008-08-02,2010-06-25
6376924453,277335076597,10,10,2016-03-09,2017-06-30
8951747282,557931282557,331,22,2018-04-29,2024-08-06
3766199420,277888013505,285,8,2015-03-31,2016-12-24
9987516638,832772472505,194,11,2010-11-12,2017-08-03
9544840811,459663863895,192,11,2018-06-18,2029-06-17
3161451723,551298759905,131,0,2018-10-14,2020-05-11
5092396638,747129655472,217,4,2019-04-17,2023-06-17
7971867364,617331243070,158,20,2010-01-10,2016-06-14
3375922111,343026530228,74,9,2009-04-01,2016-10-28
7675861806,525632901876,236,17,2011-12-07,2017-08-21
5529881991,794444113367,77,23,2013-12-17,2023-11-22
6145070445,454828673171,286,19,2016-03-01,2019-03-20
6141514680,658820859755,161,20,2019-09-24,2030-03-23
9826952346,137245767749,98,29,2019-06-28,2030-11-10
9619643976,136351654901,73,13,2018-12-05,2028-06-07
7995991839,336653369705,75,5,2013-01-04,2020-04-03
7608388722,819194522048,175,10,2018-01-31,2019-05-09
9232384332,186656513822,70,29,2013-01-15,2023-05-30
8032226140,339081833463,96,12,2015-04-12,2027-03-27
7227647350,878560064293,254,11,2017-12-01,2028-05-16
5479123980,779118793289,20,17,2019-03-14,2027-12-22
5688458100,851813792097,300,27,2009-02-10,2017-11-25
8043428230,779541094772,361,19,2016-02-11,2026-08-12
4474037365,749552932370,352,18,2015-09-25,2019-08-19
8209296983,228997194791,251,22,2009-10-31,2013-08-23
7676040703,685727413017,68,4,2012-11-19,2015-02-20
5933403350,640551660066,269,1,2011-12-23,2013-12-08
2235538609,392900109626,99,8,2008-07-11,2011-03-28
8088144062,901897647610,72,28,2008-11-12,2011-03-23
3899310492,614369577547,297,0,2015-01-27,2022-01-14
4062488891,738054489596,195,13,2012-08-24,2018-04-23
9955145960,870795075628,206,30,2011-09-16,2020-04-02
7937704721,193113909429,232,7,2016-04-09,2016-06-27
8851261578,823117283375,305,25,2011-10-25,2018-02-22
1507174494,559151266089,119,11,2010-01-24,2010-09-28
7824525126,653217748778,235,2,2014-02-05,2020-02-01
5729574380,534553147726,280,21,2010-03-18,2017-08-23
3590457784,305004438080,111,10,2009-01-08,2013-05-09
9131775714,541651169150,256,0,2017-05-08,2027-06-02
2568435930,973098909855,207,21,2016-01-03,2026-02-07
4361918086,509600121535,190,21,2019-07-07,2025-01-06
2217753558,596948589162,88,16,2009-05-26,2015-04-06
7222415007,963391670194,261,28,2013-12-31,2020-02-14
8187606148,272083685589,278,6,2019-01-27,2024-04-29
3166160447,223852550004,89,5,2016-05-31,2025-10-18
5318837964,437528160098,2,10,2014-02-09,2014-02-13
4184527653,157984432932,307,16,2018-01-17,2018-11-17
1517249075,765506198032,219,20,2009-04-29,2018-01-09
1290592656,621912236822,341,24,2012-04-03,2013-03-16
8401060508,725111757518,358,30,2018-08-10,2019-03-26
9150661872,115136547349,67,2,2016-09-26,2027-02-17
4500229719,728719476706,109,9,2019-07-28,2027-04-05
6095857341,402246700048,213,29,2014-10-13,2017-12-21
3586369705,310203129781,140,27,2015-12-15,2017-12-18
2776984101,530767614767,235,17,2017-05-30,2018-03-26
5999650348,661327306781,178,25,2017-07-16,2019-03-23
3854741345,836989819684,326,21,2019-04-02,2025-09-07
2360079864,700947187190,231,19,2014-05-14,2022-08-30
6776469122,122873271611,63,20,2017-03-20,2024-01-11
2721397963,322214107442,63,20,2009-04-17,2010-05-11
9896986424,922794188721,288,21,2011-11-16,2018-06-01
2291823707,505109766181,193,22,2015-11-30,2026-03-10
2258007229,147831930776,258,19,2019-07-26,2020-12-13
6939610512,742327876505,23,22,2018-01-03,2018-09-09
7701140441,588846831771,232,8,2011-08-14,2017-10-28
2061568029,906020667678,82,19,2017-09-28,2027-08-26
9609357644,248253751567,76,14,2008-09-02,2018-06-11
6938477387,337012986108,215,14,2008-05-24,2011-01-21
5376336556,190608215565,126,4,2014-09-29,2018-05-10
2388560998,147014972556,112,24,2013-07-18,2014-09-04
1342652133,707103288707,345,5,2015-12-16,2026-02-17
2640165585,105679903682,279,6,2008-11-26,2017-07-17
9369008329,788912329099,178,8,2011-06-20,2014-05-26
9117057869,538292709816,135,7,2012-05-03,2013-02-17
7365523895,954042686174,294,5,2016-07-24,2024-03-27
5607327642,908945894097,10,2,2017-11-06,2024-01-16
4161840556,684045431528,156,18,2017-11-04,2018-07-10
2776990362,996018060675,15,27,2010-04-06,2010-04-14
8922226169,280132871238,125,16,2011-10-09,2023-07-07
2515985107,266105679187,311,14,2018-10-15,2021-06-28
5065193990,650045996553,313,27,2010-02-01,2010-05-29
2757069669,334908360896,204,21,2009-03-20,2011-06-29
1915370055,239477199511,34,1,2017-08-05,2020-06-11
3740154396,823375111995,215,25,2016-04-14,2019-06-13
5610139306,419114878489,199,10,2010-05-14,2021-04-18
7750807872,425327578307,3,1,2015-05-19,2021-09-25
6341140207,225036076708,239,27,2016-11-25,2026-04-24
5211000781,853309714384,34,2,2009-11-21,2017-07-19
9817776218,926868295657,202,17,2010-08-11,2017-05-09
1793682500,703265411993,21,23,2015-02-01,2026-09-13
4237841540,448682537208,85,26,2018-09-05,2027-02-28
9244195330,641877727444,277,4,2014-12-01,2016-07-14
2287335313,785710689362,52,20,2009-01-17,2018-04-01
3501618879,341342832108,364,29,2013-04-16,2021-04-27
5393639024,753833261987,133,29,2010-06-04,2017-10-20
8847341704,588663713545,124,29,2019-01-04,2026-03-11
4902720160,680574464618,103,16,2013-06-14,2018-03-25
3477489086,457477918617,133,15,2017-11-29,2027-07-09
3761094121,683929443539,297,6,2015-08-28,2025-09-24
8062417784,365835628126,17,11,2009-03-16,2010-02-13
8545740105,872361904842,104,8,2019-10-07,2020-05-19
4423686600,526197040908,112,2,2011-07-04,2022-11-15
1332330818,344870584356,73,9,2018-01-23,2019-06-16
1053961793,603093448340,254,6,2018-07-13,2021-12-22
8720731216,164584547762,225,23,2011-10-27,2016-03-25
2328159132,501567678032,18,27,2016-08-03,2023-07-13
9512777070,609167910681,97,11,2010-12-20,2012-05-31
2300096678,599928285407,149,14,2009-06-11,2019-04-10
9417982700,223696849893,189,7,2008-11-12,2019-02-28
3333750090,424307751733,47,21,2017-11-12,2020-10-11
8294406153,787648035319,199,8,2012-08-12,2023-06-29
9182266048,540142971074,317,12,2011-10-22,2015-02-14
1331805880,924135729356,16,19,2019-05-03,2019-08-11
7535860269,641963250069,325,21,2012-11-16,2024-07-25
8991726290,302399440219,197,25,2011-07-17,2018-02-20
1009267611,888063970489,77,4,2015-05-29,2023-12-25
9091638839,176699731786,298,20,2013-09-14,2014-07-18
1847423367,618385715764,282,18,2018-05-19,2021-10-15
6450694093,937388163342,43,3,2014-07-03,2016-04-13
5724443320,303350884100,7,25,2010-04-15,2017-06-22
8256049859,831181915013,207,10,2010-04-28,2018-03-13
5108443124,265077173932,206,14,2009-04-07,2017-12-24
3401204648,868986185268,263,12,2009-07-10,2018-05-05
9881082732,106414434147,162,9,2010-07-23,2015-08-15
5978463634,750612019616,194,27,2008-01-04,2011-10-03
4598795951,739701289191,70,1,2011-11-23,2020-09-09
5069682272,923641505088,30,3,2010-07-22,2017-07-28
9165986857,133255804142,345,18,2009-12-25,2010-01-22
6578329410,425880417584,181,1,2015-04-21,2022-06-20
1277887496,924986425212,167,18,2016-12-08,2028-10-11
3703411268,453519850355,33,10,2009-04-05,2016-08-01
1412987472,468513882402,360,9,2015-08-01,2025-12-05
7963022593,702368816652,98,12,2016-07-23,2017-04-12
1089841985,981072385690,79,26,2016-10-23,2018-03-09
9133832977,514347704678,233,7,2014-06-05,2025-01-10
4770442037,554444665045,197,24,2008-06-30,2013-11-08
7719998340,896605199413,90,3,2014-11-18,2018-04-11
1553524101,963624767092,75,0,2016-06-05,2017-10-03
1167362652,438418168145,94,20,2016-02-26,2027-10-31
3287035933,356229101365,49,21,2014-11-30,2020-09-07
4606349663,429225310589,34,11,2017-05-24,2027-03-14
2957869447,768144631342,37,27,2011-08-28,2014-04-14
9642562611,697215273345,191,0,2011-09-26,2013-02-08
2445935275,814405306894,344,18,2008-03-19,2018-06-20
8297077811,191342284741,298,13,2011-02-24,2012-08-06
5132579983,957769380573,216,26,2009-03-07,2018-04-16
8526780278,827488251063,238,18,2019-03-21,2030-09-29
4640556469,453878346871,218,11,2019-08-22,2023-06-19
6956194694,259772025614,40,0,2010-01-07,2020-12-18
7808685552,569420220881,91,10,2016-02-10,2023-10-17
5616585161,962608621246,312,13,2011-03-31,2022-12-03
4219480271,615748620766,44,17,2014-05-30,2025-09-25
6190128740,646111815959,253,12,2019-08-23,2029-08-29
9492566635,115627216339,337,4,2013-12-23,2014-08-08
7232740460,512702526032,310,16,2012-07-13,2017-08-16
8345226134,310058122943,300,30,2009-04-26,2010-02-24
2310332342,520395742519,206,15,2010-07-06,2012-02-01
6866563248,790609175438,57,3,2017-06-28,2020-10-28
2955586320,551494991957,192,14,2008-01-12,2016-11-02
2588026784,609326977513,220,22,2012-07-07,2024-01-08
1116521516,749392559971,129,10,2016-08-05,2022-10-16
1491572796,593428485680,78,12,2019-05-20,2028-03-07
3264195355,444773665703,116,24,2014-10-09,2018-11-03
8750668171,276509670902,64,27,2015-11-21,2018-02-14
1498949519,990952915418,121,8,2013-02-09,2022-12-10
6766734069,247733480946,63,29,2008-07-01,2012-07-06
4142652837,426035694601,172,25,2012-09-04,2013-11-28
2674179821,197776897302,287,23,2019-03-01,2030-01-27
6473243730,958942124309,202,29,2017-04-06,2027-08-13
3382560252,605873059339,152,12,2018-10-09,2030-08-25
4600928831,381376214505,111,4,2014-03-27,2025-04-28
5774128195,814660857071,163,6,2011-02-01,2019-08-08
9630795139,354081496710,228,26,2013-06-11,2018-01-09
9445023640,229363861002,5,10,2015-08-02,2026-02-21
8296958511,526245011181,364,14,2019-02-24,2029-11-18
7056066208,446390210251,325,24,2010-10-09,2019-01-31
3966000197,377229756247,124,5,2019-08-02,2024-02-09
2872080950,584108446938,264,26,2011-10-03,2012-05-10
1725621716,358554217415,96,5,2013-05-29,2020-02-21
5838912340,377470568156,168,23,2014-06-23,2024-07-17
5373883329,595633093794,207,16,2012-03-09,2022-06-27
6724001451,532836182813,256,4,2019-04-14,2027-06-22
3918300321,435178226388,113,25,2014-03-09,2025-08-02
4078454587,134102990280,232,4,2014-09-06,2020-10-17
9431970348,318103677061,280,15,2018-10-06,2025-09-17
9689673527,476534221928,144,25,2017-12-13,2023-11-21
5296938727,265971010671,271,19,2016-09-18,2021-01-20
1582095745,322726512752,70,9,2016-12-22,2028-04-23
9828541115,300660624054,13,6,2018-02-13,2018-06-22
6487670897,323294813186,341,15,2010-07-08,2011-05-29
1443074946,376878468459,4,21,2013-03-01,2016-04-14
3500856900,190004606954,62,28,2016-09-12,2019-01-25
1602352482,122420711485,257,11,2015-07-01,2020-09-27
2728030582,396178738286,358,0,2015-01-12,2019-02-17
6614506509,767413362432,119,24,2009-11-06,2017-06-30
6470929687,905413523869,242,15,2013-04-11,2018-05-14
6556534369,992467526779,309,20,2015-07-14,2019-08-16
1323202689,942154060325,187,30,2009-02-17,2014-09-20
9987869890,423774808864,319,4,2011-07-26,2012-08-27
8246804796,871002459044,142,30,2016-03-12,2022-05-05
1547619287,376254990843,206,25,2019-03-16,2020-05-28
1418538990,721560957490,108,28,2012-06-23,2020-02-17
2333314877,931029558722,354,0,2013-08-07,2017-07-27
8522623867,563057301007,312,0,2018-01-11,2019-09-08
7181657534,871220159002,195,27,2016-05-22,2027-12-26
1018597331,566789750195,354,18,2011-01-11,2012-05-17
9321864175,146368325550,59,21,2019-02-02,2026-12-08
2868760291,952457609844,22,23,2008-03-19,2017-08-18
5999252173,585999383157,354,19,2014-11-12,2019-04-16
6537654936,439999518590,74,15,2014-12-16,2019-09-24
3074554432,722352630898,365,24,2009-01-21,2017-05-21
2901060443,243154188810,279,20,2008-05-18,2014-08-24
1872891531,643021304768,19,27,2014-12-15,2019-01-21
4138242006,743696249065,7,13,2015-01-12,2020-08-11
7484996945,583784871775,53,29,2015-06-09,2023-01-11
2872084016,849667831666,299,6,2009-03-21,2013-11-17
1631415104,813796711729,233,4,2015-07-25,2021-06-13
6010819752,310911555283,149,13,2010-02-13,2021-04-10
5516855690,495640270970,271,1,2011-04-22,2012-03-13
9332236820,464124814570,174,26,2019-11-03,2020-08-26
1135650505,320624278098,181,27,2012-04-07,2016-11-04
5732588867,352109851099,213,24,2014-05-21,2014-11-25
